CAMPAÑA;GM;REGION;SUBREGION;LOCALIDAD;CódECR;FECHA DE SIEMBRA;Emergencia;COSECHA;TRAT;VARIEDAD;CAT;RENDIMIENTO;Sig;IM;IT;Alt;Vuelco;P1000
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4cDM;7/11/2024;;;7;NEO 42S25 RR STS;;5146;a;107,3;100,7;;;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4cDM;7/11/2024;;;12;P42A84E;;5207;a;108,5;101,9;;;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4cDM;7/11/2024;;;6;NEO 40S22 SE;;4415;;92;86,4;;;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;6;NEO 40S22 SE;;4990;a;99,9;109,4;90;1,4;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;15;40MS01 E STS;;4053;;81,1;88,8;82;1,8;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;1;CZ 4322E;;4547;;91;99,7;73;1,1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;3;DM 40R21 STS;T;4562;;91,3;100;93;1,4;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;14;LG 4311;;4581;;91,7;100,4;101;1,5;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;7;NEO 42S25 RR STS;;4670;;93,5;102,4;93;1,5;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;5;DM40R26;;4877;;97,6;106,9;100;1,4;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;5;DM40R26;;5487;+;114;106,7;;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;11;4323 E NS;;4982;a;99,7;109,2;83;1,3;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;16;41MS01 STS;;4891;a;97,9;107,2;92;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;10;4024 STS NS;;5181;a;103,7;113,6;100;1,6;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;12;P42A84E;;5249;a;105,1;115,1;95;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;2;DM 40E23 SE;;5468;a;109,4;119,9;110;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;9;STINE 43EE53 STS;;5710;a;114,3;125,2;92;1,4;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;4;DM40E25 SE;;6001;+;120,1;131,5;92;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2SF;3/12/2024;10/12/2024;17/4/2025;4;DM40E25 SE;;5148;+;109,8;103,1;;;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;8;STINE 40EC53;;4946;a;99;108,4;76;1,3;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2SF;3/12/2024;10/12/2024;17/4/2025;5;DM40R26;;4897;a;104,4;98,1;;;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c1;28/10/2024;4/11/2024;16/4/2025;17;BIO 4.12 STS;;4974;a;99,5;109;103;1,6;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;16;41MS01 STS;;3870;;80,4;75,2;;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;3;DM 40R21 STS;T;5144;a;106,8;100;;1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;15;40MS01 E STS;;4545;;94,4;88,4;;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;4;DM40E25 SE;;4583;;95,2;89,1;;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;1;CZ 4322E;;4612;;95,8;89,7;;1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;2;DM 40E23 SE;;4647;;96,5;90,3;;1,1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;7;NEO 42S25 RR STS;;4722;a;98,1;91,8;;1,1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;6;NEO 40S22 SE;;4772;a;99,1;92,8;;1,1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;9;STINE 43EE53 STS;;4867;a;101,1;94,6;;1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;14;LG 4311;;4888;a;101,5;95;;1,1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;17;BIO 4.12 STS;;4900;a;101,8;95,3;;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;11;4323 E NS;;4905;a;101,9;95,4;;1,2;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;12;P42A84E;;4961;a;103;96,4;;1,1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;8;STINE 40EC53;;4964;a;103,1;96,5;;1;
2024/25;IVc;II;4;MARCOS JUÁREZ;25MJ4c2;3/12/2024;10/12/2024;17/4/2025;10;4024 STS NS;;5012;a;104,1;97,4;;1,1;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;4;DM40E25 SE;;4400;;93,1;85,9;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;14;LG 4311;;5095;a;107,8;99,5;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;13;BRV4124SE;;4997;;105,8;97,5;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;12;P42A84E;;4957;;104,9;96,8;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;6;NEO 40S22 SE;;4929;;104,3;96,2;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;10;4024 STS NS;;4887;;103,4;95,4;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;15;40MS01 E STS;;4808;;101,8;93,9;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;2;DM 40E23 SE;;4781;;101,2;93,3;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;11;4323 E NS;;4679;;99;91,3;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;16;41MS01 STS;;4617;;97,7;90,1;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;9;STINE 43EE53 STS;;4036;;85,4;78,8;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;8;STINE 40EC53;;4532;;95,9;88,5;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;3;DM 40R21 STS;T;5123;a;108,4;100;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;7;NEO 42S25 RR STS;;4165;;88,2;81,3;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;17;BIO 4.12 STS;;4153;;87,9;81,1;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;5;DM40R26;;4699;a;101,8;103,1;112;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;5;DM40R26;;4570;;96,7;89,2;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;7;NEO 42S25 RR STS;;5306;a;114,9;116,4;103;1,2;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;3;DM 40R21 STS;T;4558;a;98,7;100;101;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;10;4024 STS NS;;5444;a;117,9;119,4;112;1,4;
2024/25;IVc;II;4;Monte Buey;25MBY4c2;16/12/2024;23/12/2024;10/5/2025;1;CZ 4322E;;5589;+;118,3;109,1;;;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;12;P42A84E;;5306;a;114,9;116,4;100;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;9;STINE 43EE53 STS;;4772;a;103,4;104,7;110;1,1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;6;NEO 40S22 SE;;4710;a;102;103,3;93;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;17;BIO 4.12 STS;;4708;a;102;103,3;103;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;11;4323 E NS;;4623;a;100,1;101,4;105;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;1;CZ 4322E;;3675;a;79,6;80,6;78;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;4;DM40E25 SE;;5504;+;119,2;120,8;96;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;15;40MS01 E STS;;3493;a;75,7;76,6;93;1,2;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;14;LG 4311;;4226;a;91,5;92,7;99;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;16;41MS01 STS;;4233;a;91,7;92,9;103;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;2;DM 40E23 SE;;4261;a;92,3;93,5;107;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;13;BRV4124SE;;4468;a;96,8;98;96;1;
2024/25;IVc;II;4;Monte Buey;25MBY4c1;26/10/2024;2/11/2024;10/5/2025;8;STINE 40EC53;;4496;a;97,4;98,6;92;1,3;
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;10;4024 STS NS;;3926;;94,7;93,3;71;;163,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;3;DM 40R21 STS;T;4210;;101,6;100;71;;169
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;8;STINE 40EC53;;4326;a;104,4;102,8;71;;189,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;4;DM40E25 SE;;4289;a;103,5;101,9;69;;168,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;7;NEO 42S25 RR STS;;4261;a;102,8;101,2;66;;170
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;2;DM 40E23 SE;;4408;a;106,4;104,7;75;;143
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;12;P42A84E;;4215;;101,7;100,1;72;;190,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;13;BRV4124SE;;4338;a;104,7;103,1;67;;165
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;6;NEO 40S22 SE;;4202;;101,4;99,8;65;;172,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;5;DM40R26;;4169;;100,6;99;76;;174,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;9;STINE 43EE53 STS;;4103;;99;97,5;67;;179
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;11;4323 E NS;;4527;+;109,2;107,5;80;;217,3333333
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;15;40MS01 E STS;;3751;;90,5;89,1;61;;168
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;17;BIO 4.12 STS;;3713;;89,6;88,2;70;;179,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;1;CZ 4322E;;4045;;97,6;96,1;58;;170
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;14;LG 4311;;4126;;99,5;98;72;;170,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;11;4323 E NS;;5113;a;104;104,1;76;;209
2024/25;IVc;II;4;OLIVEROS;25OLI4c2;27/12/2024;2/1/2025;14/5/2025;16;41MS01 STS;;3856;;93;91,6;77;;162
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;13;BRV4124SE;;5405;a;109,9;110,1;80;;176
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;15;40MS01 E STS;;4117;;83,7;83,8;64;;118,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;8;STINE 40EC53;;5332;a;108,5;108,6;77;;191,3333333
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;4;DM40E25 SE;;5443;+;110,7;110,8;80;;175,3333333
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;14;LG 4311;;5050;a;102,7;102,8;77;;175
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;12;P42A84E;;4960;;100,9;101;81;;180
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;2;DM 40E23 SE;;4952;;100,7;100,8;77;;150,3333333
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;3;DM 40R21 STS;T;4911;;99,9;100;79;;176,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;1;CZ 4322E;;4886;;99,4;99,5;62;;180,3333333
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;7;NEO 42S25 RR STS;;4873;;99,1;99,2;72;;178,3333333
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;6;NEO 40S22 SE;;4806;;97,8;97,9;68;;124
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;10;4024 STS NS;;4648;;94,5;94,6;73;;166,3333333
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;5;DM40R26;;4753;;96,7;96,8;89;;181,6666667
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;17;BIO 4.12 STS;;4693;;95,5;95,6;80;;178
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;16;41MS01 STS;;4683;;95,3;95,4;85;;179
2024/25;IVc;II;4;OLIVEROS;25OLI4c1;5/12/2024;12/12/2024;30/4/2025;9;STINE 43EE53 STS;;4952;;100,7;100,8;75;;188
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;15;40MS01 E STS;;2348;;96,2;92,7;44;;157
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;11;4323 E NS;;4711;a;110;107;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;14;LG 4311;;4828;a;112,7;109,7;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;4;DM40E25 SE;;4979;+;116,2;113,1;;;
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;1;CZ 4322E;;1612;;66;63,7;44;;172
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;4;DM40E25 SE;;1865;;76,4;73,7;46;;159,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;9;STINE 43EE53 STS;;2160;;88,5;85,3;46;;165
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;6;NEO 40S22 SE;;2198;;90;86,8;50;;161,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;8;STINE 40EC53;;2367;;97;93,5;52;;178,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;7;NEO 42S25 RR STS;;2313;;94,8;91,4;48;;168,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;10;4024 STS NS;;3804;;88,8;86,4;;;
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;16;41MS01 STS;;2249;;92,1;88,8;56;;166
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;17;BIO 4.12 STS;;4548;a;106,1;103,3;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;5;DM40R26;;4467;a;104,3;101,5;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;13;BRV4124SE;;4428;a;103,4;100,6;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;3;DM 40R21 STS;T;4401;;102,7;100;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;12;P42A84E;;4360;;101,8;99,1;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;8;STINE 40EC53;;4306;;100,5;97,8;;;
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;14;LG 4311;;2373;;97,2;93,7;49;;164,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;7;NEO 42S25 RR STS;;4038;;94,3;91,8;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;2;DM 40E23 SE;;4660;a;108,8;105,9;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;15;40MS01 E STS;;3777;;88,2;85,8;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;16;41MS01 STS;;3622;;84,5;82,3;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;1;CZ 4322E;;3281;;76,6;74,6;;;
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;6;NEO 40S22 SE;;4110;;95,9;93,4;;;
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;5;DM40R26;;4123;;99,3;100,8;75;;205,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4cA;15/11/2024;;;9;STINE 43EE53 STS;;4515;a;105,4;102,6;;;
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;4;DM40E25 SE;;4717;+;113,6;115,4;78;;186,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;2;DM 40E23 SE;;4700;a;113,2;114,9;78;;151,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;9;STINE 43EE53 STS;;4603;a;110,8;112,6;74;;183,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;14;LG 4311;;4497;a;108,3;110;73;;183,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;13;BRV4124SE;;4426;a;106,6;108,3;78;;181
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;8;STINE 40EC53;;4254;;102,4;104;73;;182
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;10;4024 STS NS;;2433;;99,7;96,1;48;;161,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;10;4024 STS NS;;4182;;100,7;102,3;71;;182,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;7;NEO 42S25 RR STS;;4113;;99,1;100,6;71;;193
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;3;DM 40R21 STS;T;4089;;98,5;100;75;;187
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;16;41MS01 STS;;3964;;95,5;97;83;;168,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;12;P42A84E;;2774;a;113,6;109,6;53;;173,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;3;DM 40R21 STS;T;2532;a;103,7;100;48;;166,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;12;P42A84E;;4185;;100,8;102,4;75;;197
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;5;DM40R26;;2730;a;111,8;107,8;57;;173,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;11;4323 E NS;;3954;;95,2;96,7;74;;219,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;11;4323 E NS;;2880;a;118;113,7;52;;192,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;2;DM 40E23 SE;;3057;a;125,2;120,7;53;;148
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;13;BRV4124SE;;3067;+;125,6;121,1;52;;155,6666667
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;1;CZ 4322E;;3448;;83;84,3;60;;180,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;15;40MS01 E STS;;3604;;86,8;88,1;68;;181
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;6;NEO 40S22 SE;;3810;;91,7;93,2;67;;196,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c1I;8/11/2024;16/11/2024;22/4/2025;17;BIO 4.12 STS;;3927;;94,6;96;77;;207,3333333
2024/25;IVc;II;4;PERGAMINO;25PER4c2I;18/12/2024;28/12/2024;23/5/2025;17;BIO 4.12 STS;;2542;a;104,1;100,4;51;;171,3333333
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;9;STINE 43EE53 STS;;4830;;101,3;101,8;90;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;16;41MS01 STS;;4169;;87,4;87,9;98;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;1;CZ 4322E;;4258;;89,3;89,7;78;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;15;40MS01 E STS;;4306;;90,3;90,8;85;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;17;BIO 4.12 STS;;4517;;94,7;95,2;97;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;6;NEO 40S22 SE;;4655;;97,6;98,1;81;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;12;P42A84E;;4658;;97,7;98,2;95;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;2;DM 40E23 SE;;4725;;99,1;99,6;87;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;4;DM40E25 SE;;5485;+;115;115,6;95;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;8;STINE 40EC53;;4917;;103,1;103,6;86;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;7;NEO 42S25 RR STS;;4927;;103,3;103,9;91;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;5;DM40R26;;4945;;103,7;104,2;103;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;11;4323 E NS;;4989;;104,6;105,2;84;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;14;LG 4311;;5042;;105,7;106,3;96;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;13;BRV4124SE;;5174;;108,5;109,1;85;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;10;4024 STS NS;;4736;;99,3;99,8;93;;
2024/25;IVc;II;4;ROJAS;25ROJ4c1G;26/11/2024;;14/4/2025;3;DM 40R21 STS;T;4744;;99,5;100;87;;
2024/25;IVc;II;4;VENADO TUERTO;25VT4c1;6/11/2024;;6/4/2025;1;CZ 4322E;;5445;;98,2;95,7;;;
2024/25;IVc;II;4;VENADO TUERTO;25VT4c1;6/11/2024;;6/4/2025;14;LG 4311;;5395;;97,3;94,9;;;
2024/25;IVc;II;4;VENADO TUERTO;25VT4c1;6/11/2024;;6/4/2025;11;4323 E NS;;5119;;92,3;90;;;
2024/25;IVc;II;4;VENADO TUERTO;25VT4c1;6/11/2024;;6/4/2025;15;40MS01 E STS;;5069;;91,4;89,1;;;
